@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "MFCC0" NUMERIC
@ATTRIBUTE "MFCC1" NUMERIC
@ATTRIBUTE "MFCC2" NUMERIC
@ATTRIBUTE "MFCC3" NUMERIC
@ATTRIBUTE "MFCC4" NUMERIC
@ATTRIBUTE "MFCC5" NUMERIC
@ATTRIBUTE "MFCC6" NUMERIC
@ATTRIBUTE "MFCC7" NUMERIC
@ATTRIBUTE "MFCC8" NUMERIC
@ATTRIBUTE "MFCC9" NUMERIC
@ATTRIBUTE "MFCC10" NUMERIC
@ATTRIBUTE "MFCC11" NUMERIC
@ATTRIBUTE "MFCC12" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "title" STRING
@ATTRIBUTE "xmpDM:artist" STRING
@ATTRIBUTE "xmpDM:composer" STRING
@ATTRIBUTE "xmpDM:genre" STRING
@ATTRIBUTE "xmpDM:album" STRING

@DATA
1.223E2,8.477E-1,?,5.896E2,1.866E-3,1.23E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.87E-2,3.558E-2,7.506E-2,3.675E-3,1.787E-3,9.443E-2,2.593E-2,2.282E-1,-6.602E-2,0E0,7.464E-1,1.257E2,5.197E3,3.756E4,4.716E7,Contigo,Daniel Santos,?,Salsa,Con los diplomáticos
1.477E2,8.164E-1,?,5.265E2,1.371E-3,1.071E-1,?,1.39E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.859E-1,1.098E-1,-2.891E-1,4.195E-2,-1.144E-1,-7.546E-3,8.893E-2,-1.935E-2,8.843E-2,0E0,6.085E-1,1.368E2,5.367E3,-1.206E5,5.41E7,Modelo de la Noche,David Pabón,?,Salsa,David Pabon
1.381E2,8.281E-1,?,5.971E2,9.706E-4,9.205E-2,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,8.946E-2,9.768E-2,-4.363E-2,-9.965E-2,-5.293E-2,-4.976E-2,6.262E-3,-7.052E-2,1.451E-1,0E0,4.967E-1,1.328E2,5.089E3,-4.161E4,5.16E7,Y volveré,Celia Cruz,?,Salsa,Mis mejores boleros
1.191E2,8.555E-1,?,7.625E2,1.043E-3,8.897E-2,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.357E-2,-7.588E-2,1.131E-1,-9.668E-2,2.489E-2,-5.903E-2,-1.002E-1,-3.338E-2,-8.864E-3,0E0,4.49E-1,1.252E2,5.43E3,3.515E4,5.484E7,La Fruta la Van Van,La Van Van,?,Cubana,Cubana
1.335E2,8.984E-1,?,4.603E2,1.463E-3,1.259E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,8.531E-2,-8.57E-2,9.845E-2,6.604E-2,-3.17E-3,-2.939E-2,9.303E-4,-8.087E-3,-4.144E-2,0E0,8.262E-1,1.302E2,5.814E3,1.544E3,5.668E7,NO TE VOY a DEJAR IR.Mp3,NO TE VOY a DEJAR IR,?,Blues,
1.281E2,8.438E-1,?,6.672E2,8.6E-4,1.037E-1,?,1.03E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.805E-2,3.333E-2,7.564E-2,-6.824E-2,-6.472E-2,2.914E-2,-9.154E-2,6.624E-2,2.629E-2,0E0,4.15E-1,1.294E2,5.422E3,3.834E3,5.377E7,Ven Pa Mi Casa,Lucho Macedo,?,Bogaloo,La Sonora De Lucho Macedo
1.076E2,7.734E-1,?,6.886E2,1.37E-3,1.209E-1,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.481E-2,-3.91E-2,1.653E-2,-8.016E-2,2.208E-2,2.048E-3,5.281E-2,-7.256E-2,9.83E-2,0E0,6.213E-1,1.158E2,5.052E3,4.838E4,4.771E7,Track 3,Artist,?,Genre,Album
1.243E2,8.359E-1,?,9.301E2,1.241E-3,1.181E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.413E-2,6.165E-2,4.518E-2,1.632E-1,-4.137E-2,-1.2E-2,-5.748E-2,4.437E-2,-3.646E-2,0E0,5.419E-1,1.261E2,5.333E3,1.441E4,5.036E7,Tengo poder,Ernie Agosto & Orchesta La Conspiración,?,Salsa,La conspiración
1.199E2,8.789E-1,?,6.889E2,9.952E-4,1.147E-1,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.14E-1,-6.495E-2,4.261E-2,-8.79E-3,8.865E-2,1.688E-1,-5.084E-3,-7.693E-2,-6.638E-2,0E0,5.175E-1,1.232E2,6.003E3,3.636E4,6.15E7,Amame,Amilcar Boscán,?,Salsa,Title
1.205E2,8.75E-1,?,7.476E2,9.522E-4,9.826E-2,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.037E-2,-2.187E-1,1.777E-2,-6.847E-3,2.992E-2,3.152E-2,9.436E-3,2.732E-3,1.728E-2,0E0,4.706E-1,1.219E2,5.921E3,7.899E4,6.113E7,Mi Meta,Domingo Quiñonez,?,Salsa,Salsa
1.031E2,8.008E-1,?,7.192E2,1.544E-3,1.401E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.232E-1,-5.123E-2,3.46E-2,-1.732E-2,-4.975E-3,6.549E-2,-2.058E-2,-1.042E-2,1.258E-2,0E0,7.443E-1,1.16E2,5.819E3,9.289E4,6.061E7,Te Quise de Mas Manolito,Manolito y Su Trabuco,?,Salsa,Salsa
1.244E2,8.164E-1,?,7.355E2,8.596E-4,8.312E-2,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.56E-2,5.846E-2,2.71E-2,-6.226E-2,3.254E-2,8.442E-3,2.697E-2,1.311E-2,-1.39E-1,0E0,4.339E-1,1.266E2,5.021E3,1.349E4,4.852E7,Melao De Caña,Oscar D'León,?,Salsa,Los Mejores Oscares
1.273E2,8.477E-1,?,7.145E2,1.601E-3,1.456E-1,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.546E-2,2.437E-2,-1.579E-2,-9.67E-2,4.581E-2,8.348E-2,7.742E-2,3.623E-2,7.357E-3,0E0,7.528E-1,1.278E2,5.307E3,1.796E4,5.257E7,La Maleta,8 Y Más!,?,Salsa,Juega Billar
1.465E2,9.219E-1,?,6.73E2,1.733E-3,1.357E-1,?,1.22E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.708E-1,-8.608E-2,-1.225E-2,5.635E-2,1.211E-1,-6.977E-2,-6.565E-2,3.481E-2,2.926E-2,0E0,7.89E-1,1.364E2,6.015E3,-7.677E4,6.174E7,Todo Lo Perdí,Beny Moré,?,Son cubano,Mi Amor Fugaz
1.243E2,9.18E-1,?,7.127E2,1.142E-3,1.054E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.54E-1,-1.669E-1,-9.422E-2,-1.711E-1,-6.569E-2,-8.597E-3,2.89E-2,3.493E-2,-1.477E-2,0E0,5.709E-1,1.267E2,6.6E3,-6.652E3,7.119E7,Cronica Uno,Andy Montañez,?,Salsa,
1.129E2,8.125E-1,?,7.184E2,1.144E-3,1.079E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.763E-2,-5.583E-2,6.503E-2,-7.735E-2,-2.701E-2,-4.068E-2,1.62E-1,9.333E-3,1.7E-2,0E0,5.611E-1,1.194E2,5.849E3,8.757E4,5.975E7,Siento,Fania All-Stars,?,Salsa,Best of the Fania All-Stars
1.28E2,8.828E-1,?,6.838E2,1.039E-3,9.878E-2,?,1.03E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.137E-1,-1.454E-1,2.98E-2,5.47E-2,1.012E-1,1.41E-2,-6.294E-2,1.365E-1,1.284E-1,0E0,5.253E-1,1.291E2,6.016E3,-2.005E4,5.941E7,La fama,Héctor Lavoe,?,Salsa,Latin: The Essential Album
1.407E2,9.492E-1,?,7.925E2,1.285E-3,1.084E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.297E-1,-2.785E-1,1.397E-1,8.677E-2,4.299E-2,4.817E-2,1.055E-2,-3.168E-2,-4.19E-2,0E0,5.671E-1,1.32E2,6.801E3,1.472E4,7.137E7,Canto a Borinquen,Fruko y Sus Tesos,?,Salsa,Salsa
1.166E2,8.008E-1,?,5.711E2,1.494E-3,1.396E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.274E-1,7.58E-2,9.651E-2,-2.829E-2,4.382E-2,-4.495E-2,3.899E-2,4.586E-2,-1.039E-1,0E0,8.305E-1,1.211E2,5.187E3,4.709E4,5.069E7,Oh Que Será,Willie Colón,?,Salsa,The Best
1.303E2,9.062E-1,?,6.474E2,1.166E-3,1.194E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.005E-2,2.571E-2,-3.679E-2,-8.2E-2,-6.575E-2,-9.129E-2,-6.987E-3,-4.452E-3,-1.098E-1,0E0,5.695E-1,1.299E2,5.809E3,-3.635E4,6.109E7,La Gitana Bobby Valentin,Cano Estremera,?,Salsa,Salsa
1.133E2,8.125E-1,?,3.195E2,6.869E-4,1.046E-1,?,8.1E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.023E-1,1.026E-1,6.337E-2,7.322E-2,3.748E-2,7.227E-2,-3.612E-2,-5.58E-2,-1.445E-1,0E0,3.453E-1,1.216E2,5.509E3,6.184E4,5.244E7,Que Quieres de Mi,Kim de Los Santos,?,Salsa,El Ayer de la Salsa
1.212E2,8.711E-1,?,8.478E2,1.016E-3,1.007E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.418E-1,-7.811E-4,8.319E-2,5.431E-2,9.929E-2,4.085E-2,-1.022E-2,1.244E-1,-4.429E-2,0E0,4.85E-1,1.251E2,5.543E3,3.052E4,5.407E7,El negrito,El Gran Combo de Puerto Rico,?,Salsa,Nuestro Aniversario
1.16E2,8.32E-1,?,5.487E2,1.278E-3,1.161E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.515E-3,1.089E-2,7.895E-2,-3.517E-2,8.123E-2,-1.311E-1,1.248E-1,5.871E-3,3.442E-2,0E0,5.778E-1,1.196E2,5.629E3,9.921E4,5.791E7,Mi Libertad,Fruko y Sus Tesos,?,Salsa,Salsa En La Calle 2007
1.309E2,8.867E-1,?,8.044E2,1.139E-3,1.082E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.647E-2,-1.637E-1,-5.323E-2,-1.491E-1,3.793E-2,1.246E-1,-7.29E-2,2.473E-2,-1.772E-1,0E0,5.285E-1,1.311E2,5.942E3,-6.775E4,6.187E7,Secretos,Bronco Orquesta,?,Salsa,Salsa
1.259E2,8.633E-1,?,7.082E2,8.028E-4,9.551E-2,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.81E-2,9.357E-2,-4.806E-2,4.405E-2,3.376E-2,-5.566E-2,-9.427E-2,3.095E-2,-9.193E-2,0E0,4.371E-1,1.28E2,5.797E3,3.438E3,5.87E7,Amor y Control,Rubén Blades,?,Salsa,Ruben Blades
1.348E2,8.555E-1,?,7.066E2,1.372E-3,1.117E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.7E-2,8.972E-2,1.168E-1,4.395E-3,-7.295E-2,5.477E-2,5.053E-3,9.56E-2,5.049E-3,0E0,6.01E-1,1.337E2,5.089E3,-1.122E4,4.735E7,Mr. Trumpet Man,Ricardo Ray,?,Bogaloo,Jala, Jala Boogaloo, Volume 2
1.329E2,8.945E-1,?,6.454E2,8.962E-4,8.715E-2,?,1.2E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.291E-1,-1.018E-1,8.731E-3,-7.875E-2,-8.345E-2,2.138E-2,-4.668E-2,8.799E-2,-4.709E-2,0E0,4.565E-1,1.317E2,6.114E3,-7.193E4,6.445E7,Hojas Blancas,El Gran Combo de Puerto Rico,Roberto Angleró,Latin,En Acción
1.085E2,7.812E-1,?,6.918E2,1.156E-3,8.844E-2,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.418E-2,-5.287E-2,-2.454E-3,-5.412E-2,8.967E-2,-1.601E-1,1.324E-1,6.667E-2,2.966E-3,0E0,5.155E-1,1.163E2,5.669E3,1.021E5,5.936E7,Silueta,David Cedeño,?,Salsa,Afinado y Afincado
1.157E2,7.93E-1,?,6.372E2,1.023E-3,9.89E-2,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.449E-1,9.469E-2,1.056E-1,-2.976E-2,6.792E-2,6.258E-2,1.377E-2,2.443E-2,1.061E-1,0E0,5.341E-1,1.205E2,5.239E3,5.813E4,5.091E7,Rico Guaguanco,Various Artists,?,Pop,417/ 200 Clásicas de la Sonora Matancera
1.403E2,8.477E-1,?,6.749E2,1.757E-3,1.549E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.541E-2,-3.767E-2,3.96E-2,4.689E-2,-1.419E-1,1.41E-1,3.714E-2,6.29E-2,3.086E-2,0E0,9.085E-1,1.33E2,5.455E3,-6.294E4,5.231E7,PLAYA, BRISA y MAR Manolo Monterrey,BILLO's Caracas BOYS,?,Tropical,DJ Caliche
1.495E2,9.336E-1,?,5.985E2,7.417E-4,6.668E-2,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.072E-1,-1.081E-1,1.224E-1,-9.492E-2,-2.33E-2,4.224E-2,-1.593E-1,-2.251E-2,-5.792E-2,0E0,3.714E-1,1.368E2,6.017E3,-4.874E4,6.222E7,EL Terror DE PONCE,Rubby Haddock,?,Genre,RUBBY Haddock.- MAMI ME GUSTO
1.372E2,8.633E-1,?,6.945E2,1.778E-3,1.671E-1,?,1.19E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.25E-1,-5.399E-2,-1.343E-1,1.886E-2,9.118E-2,-1.354E-1,-9.854E-2,1.751E-1,-3.235E-2,0E0,8.406E-1,1.33E2,5.96E3,-6.635E4,6.046E7,154-Plazos Traicioneros-Orquesta Sensual,Unknown,?,Salsa,V E T E R a N O S D E L a S a L S A
1.26E2,8.984E-1,?,5.886E2,9.833E-4,8.656E-2,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.09E-2,-8.992E-2,3.428E-2,-5.148E-2,1.317E-2,-6.291E-3,1.476E-2,-5.483E-2,2.169E-2,0E0,5.433E-1,1.259E2,5.773E3,3.121E4,5.903E7,El Muñeco De La Ciudad,Bobby Valentín & Cano Estremera,?,Salsa,Unico En Su Clase
1.14E2,7.812E-1,?,7.787E2,1.208E-3,1.122E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.305E-1,4.001E-2,6.108E-2,-3.138E-2,-1.048E-1,1.7E-2,1.172E-1,2.564E-2,9.548E-2,0E0,5.467E-1,1.206E2,5.17E3,6.912E4,5.253E7,Me Duele Quererte,Gilberto Santa Rosa,?,Salsa,De Cara Al Viento
1.336E2,7.969E-1,?,8.963E2,8.413E-4,7.287E-2,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.295E-3,9.021E-2,-1.575E-3,-4.141E-2,-3.712E-2,-4.416E-2,-5.865E-4,2.515E-2,2.747E-2,0E0,4.176E-1,1.321E2,4.806E3,-1.356E4,4.549E7,Cipriano Armenteros,Ismael Miranda,?,Blues,Los Bravos de la Fania, Volume I
1.214E2,8.633E-1,?,7.752E2,1.148E-3,1.104E-1,?,8.3E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.667E-1,-3.154E-2,1.458E-1,1.213E-1,1.057E-1,1.306E-1,-1.242E-1,-1.298E-1,-8.377E-2,0E0,5.807E-1,1.245E2,5.751E3,5.41E4,5.586E7,Linstead Market,Various Artists,Various Artists,Latin,200 Clasicas de la Sonora Matancera
1.013E2,7.695E-1,?,8.041E2,1.637E-3,1.415E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.705E-3,1.335E-2,-2.262E-2,-9.492E-2,4.011E-2,-7.374E-2,3.345E-2,-4.496E-2,-9.723E-2,0E0,6.972E-1,1.153E2,5.56E3,1.156E5,5.851E7,Billie,Eddie Palmieri,?,Salsa,Ritmo Caliente
1.227E2,8.164E-1,?,7.496E2,1.011E-3,9.625E-2,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.381E-2,4.426E-2,-4.123E-2,1.327E-1,-1.277E-1,3.871E-3,1.873E-2,-4.105E-2,-1.03E-2,0E0,5.57E-1,1.251E2,5.469E3,-2.256E4,5.453E7,Piensalo Bien,The Lebron Brothers,?,Salsa,Lo Mejor
1.172E2,8.75E-1,?,7.416E2,1.46E-3,1.429E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.483E-2,-6.041E-3,9.173E-2,-2.184E-2,5.782E-2,2.731E-3,7.183E-3,2.11E-2,-1.081E-1,0E0,7.506E-1,1.236E2,5.687E3,5.982E4,5.743E7,A Mexico CON AMOR,Pacheco,?,,Ismael Miranda NO VOY AL Festival
1.248E2,8.047E-1,?,7.617E2,7.671E-4,6.989E-2,?,1.18E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.647E-2,1.116E-2,2.515E-3,-4.664E-3,-6.268E-2,-9.845E-2,8.401E-2,-1.096E-1,-6.304E-2,0E0,3.416E-1,1.251E2,5.237E3,1.173E4,5.093E7,El borracho,Cuco Valoy,?,Salsa,Lo mejor de la SALSA
1.5E2,8.906E-1,?,7.417E2,1.939E-3,1.559E-1,?,1.31E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.486E-1,2.229E-2,-8.146E-2,4.199E-2,-2.481E-2,-1.379E-1,6.666E-3,-2.178E-2,-6.68E-2,0E0,8.692E-1,1.407E2,5.446E3,-9.268E4,5.492E7,Ya Estoy Cansado,Orq.Estrellas,?,,La Salsa de Hoy
1.241E2,9.258E-1,?,5.887E2,1.319E-3,1.102E-1,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.182E-2,-3.222E-1,5.808E-2,-6.416E-2,-1.023E-1,-1.104E-1,-9.356E-4,3.244E-2,-1.401E-1,0E0,6.422E-1,1.251E2,6.475E3,6.27E4,6.932E7,El Movimiento de la Salsa,El Grupo Niche,?,Salsa,El Grupo Niche
1.205E2,8.164E-1,?,6.601E2,1.41E-3,1.246E-1,?,1.16E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.115E-2,-1.398E-2,1.479E-2,-3.552E-2,-7.926E-2,-1.201E-1,1.11E-1,1.155E-1,3.477E-2,0E0,7.408E-1,1.239E2,5.163E3,2.467E4,5.004E7,Brujeria,El Gran Combo de Puerto Rico,?,Salsa,30 Aniversario: Bailando Con El Mundo
1.006E2,8.594E-1,?,7.137E2,1.3E-3,1.037E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.967E-1,-9.217E-2,-4.748E-2,-4.346E-2,7.026E-2,9.913E-4,1.137E-2,-1.519E-2,-6.694E-2,0E0,5.492E-1,1.15E2,6.255E3,1.335E5,6.704E7,MI Alegria y MI Tristeza,Roberto Roena,?,Salsa,Looking OUT FOR "Numero UNO"
1.329E2,9.18E-1,?,7.007E2,9.897E-4,8.749E-2,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.628E-2,-1.079E-1,-5.768E-2,-1.135E-1,-1.511E-2,2.712E-2,-2.63E-2,2.096E-2,1.456E-2,0E0,4.655E-1,1.302E2,6.13E3,-4.239E4,6.435E7,La Montaña Del Oso,Sonora Ponceña,?,Salsa,Tiene Pimienta
